C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_233.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_233.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_233.jpg,0,0.4,0,29.2599
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_315.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_315.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_315.jpg,0,0.4,0,29.41381
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_395.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_395.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_395.jpg,-0.03529412,0.4,0,29.56603
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_477.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_477.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_477.jpg,-0.05882353,0.4,0,29.71518
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_557.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_557.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_557.jpg,-0.06470589,0.4,0,29.86268
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_639.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_639.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_639.jpg,-0.06470589,0.4,0,30.00971
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_719.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_719.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_719.jpg,-0.06470589,0.4,0,30.03832
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_800.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_800.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_800.jpg,-0.07058824,0.4,0,30.03821
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_878.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_878.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_878.jpg,-0.07058824,0.4,0,30.03812
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_42_959.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_42_959.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_42_959.jpg,-0.07058824,0.4,0,30.03818
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_038.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_038.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_038.jpg,-0.08235294,0.4,0,30.03799
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_117.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_117.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_117.jpg,-0.08235294,0.4,0,30.03806
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_198.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_198.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_198.jpg,-0.08235294,0.4,0,30.03799
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_275.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_275.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_275.jpg,-0.07058824,0.4,0,30.03818
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_354.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_354.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_354.jpg,-0.05882353,0.4,0,30.03835
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_432.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_432.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_432.jpg,-0.04705882,0.4,0,30.03836
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_510.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_510.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_510.jpg,-0.02352941,0.4,0,30.03853
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_587.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_587.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_587.jpg,-0.005882353,0.4,0,30.03831
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_664.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_664.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_664.jpg,0.005882353,0.4,0,30.03825
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_741.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_741.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_741.jpg,0.02941176,0.4,0,30.038
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_819.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_819.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_819.jpg,0.03529412,0.4,0,30.03809
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_894.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_894.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_894.jpg,0.03529412,0.4,0,30.03815
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_43_973.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_43_973.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_43_973.jpg,0.03529412,0.4,0,30.03824
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_049.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_049.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_049.jpg,0.03529412,0.4,0,30.03827
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_126.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_126.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_126.jpg,0.03529412,0.4,0,30.03831
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_204.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_204.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_204.jpg,0.03529412,0.4,0,30.03834
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_282.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_282.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_282.jpg,0.03529412,0.4,0,30.03836
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_360.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_360.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_360.jpg,0.02941176,0.4,0,30.03841
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_439.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_439.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_439.jpg,0.02352941,0.4,0,30.03843
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_518.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_518.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_518.jpg,0.02352941,0.4,0,30.03845
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_595.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_595.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_595.jpg,0.01176471,0.4,0,30.03852
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_673.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_673.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_673.jpg,0.01176471,0.4,0,30.03864
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_750.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_750.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_750.jpg,0.005882353,0.4,0,30.03856
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_828.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_828.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_828.jpg,0.005882353,0.4,0,30.03853
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_905.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_905.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_905.jpg,0,0.4,0,30.03843
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_44_983.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_44_983.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_44_983.jpg,-0.005882353,0.4,0,30.03846
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_060.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_060.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_060.jpg,-0.005882353,0.4,0,30.03853
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_136.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_136.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_136.jpg,-0.01176471,0.4,0,30.03827
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_215.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_215.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_215.jpg,-0.04117647,0.4,0,30.03806
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_293.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_293.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_293.jpg,-0.04117647,0.4,0,30.03819
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_370.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_370.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_370.jpg,-0.04117647,0.4,0,30.03825
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_445.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_445.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_445.jpg,-0.04705882,0.4,0,30.03822
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_521.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_521.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_521.jpg,-0.04705882,0.4,0,30.03826
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_598.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_598.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_598.jpg,-0.04705882,0.4,0,30.03829
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_675.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_675.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_675.jpg,-0.04705882,0.4,0,30.03831
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_751.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_751.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_751.jpg,-0.04705882,0.4,0,30.03832
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_829.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_829.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_829.jpg,-0.04705882,0.4,0,30.03832
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_907.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_907.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_907.jpg,-0.04705882,0.4,0,30.03833
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_45_984.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_45_984.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_45_984.jpg,-0.04705882,0.4,0,30.03835
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_062.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_062.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_062.jpg,-0.04705882,0.4,0,30.03834
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_141.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_141.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_141.jpg,-0.04705882,0.4,0,30.03835
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_218.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_218.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_218.jpg,-0.04705882,0.4,0,30.03833
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_296.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_296.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_296.jpg,-0.04705882,0.4,0,30.03832
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_375.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_375.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_375.jpg,-0.04705882,0.4,0,30.03833
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_453.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_453.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_453.jpg,-0.04705882,0.4,0,30.03833
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_530.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_530.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_530.jpg,-0.04705882,0.4,0,30.03833
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_609.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_609.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_609.jpg,-0.04705882,0.4,0,30.03833
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_688.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_688.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_688.jpg,-0.04117647,0.4,0,30.03838
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_766.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_766.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_766.jpg,-0.03529412,0.4,0,30.0384
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_844.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_844.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_844.jpg,-0.02941176,0.4,0,30.03842
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_922.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_922.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_922.jpg,-0.01764706,0.4,0,30.0384
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_46_998.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_46_998.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_46_998.jpg,-0.01764706,0.4,0,30.03839
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_47_077.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_47_077.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_47_077.jpg,-0.01764706,0.4,0,30.03839
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_47_153.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_47_153.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_47_153.jpg,-0.01764706,0.4,0,30.03839
C:\Users\Travis\Desktop\GIT Udacity\IMG\center_2017_04_05_16_54_47_230.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\left_2017_04_05_16_54_47_230.jpg,C:\Users\Travis\Desktop\GIT Udacity\IMG\right_2017_04_05_16_54_47_230.jpg,-0.01764706,0.4,0,30.0385
